Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,79
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,10674
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2022,1,2022/03/09 00:00:00.000,2022-03-09,2022-01-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2429
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2022,2,2022/03/11 00:00:00.000,2022-03-09,2022-02-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1793
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,48
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,136
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,55
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,1,2014/12/08 00:00:00.000,2014-01-31,2014-01-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,38
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2014,2,2015/01/19 00:00:00.000,2014-02-28,2014-02-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,1,2015/01/12 00:00:00.000,2014-01-31,2014-01-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,32
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,1,2015/01/12 00:00:00.000,2014-01-31,2014-01-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,107
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,7,2015/01/21 00:00:00.000,2014-07-31,2014-07-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,8,2015/01/21 00:00:00.000,2014-08-31,2014-08-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,3
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,236
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,51
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,138
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,11,2015/01/22 00:00:00.000,2014-11-30,2014-11-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,51
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,1,2015/01/16 00:00:00.000,2014-01-31,2014-01-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,19
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2014,7,2015/01/21 00:00:00.000,2014-07-31,2014-07-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,25
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,51
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,5,2015/01/20 00:00:00.000,2014-05-31,2014-05-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,3,2015/01/19 00:00:00.000,2014-03-31,2014-03-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,10
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,5
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,4,2015/01/20 00:00:00.000,2014-04-30,2014-04-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2014,2,2015/01/19 00:00:00.000,2014-02-28,2014-02-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,1,2015/05/11 00:00:00.000,2015-01-31,2015-01-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,23
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,4,2015/08/11 00:00:00.000,2015-04-30,2015-04-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,17
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,5,2015/08/11 00:00:00.000,2015-05-31,2015-05-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,84
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,8,2015/12/15 00:00:00.000,2015-08-31,2015-08-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,9,2016/01/21 00:00:00.000,2015-09-30,2015-09-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,113
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,2,2015/05/12 00:00:00.000,2015-02-28,2015-02-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,61
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,1,2015/05/11 00:00:00.000,2015-01-31,2015-01-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,3,2015/08/06 00:00:00.000,2015-03-31,2015-03-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,62
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,8,2015/12/15 00:00:00.000,2015-08-31,2015-08-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,26
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,117
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,2,2015/05/12 00:00:00.000,2015-02-28,2015-02-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,3,2015/07/17 00:00:00.000,2015-06-17,2015-03-17,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,23
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,6,2015/08/13 00:00:00.000,2015-06-30,2015-06-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,6,2015/08/13 00:00:00.000,2015-06-30,2015-06-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,8,2015/12/14 00:00:00.000,2015-08-31,2015-08-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2015,9,2016/01/21 00:00:00.000,2015-09-30,2015-09-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,1,2015/05/11 00:00:00.000,2015-01-31,2015-01-28,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,2,2015/05/12 00:00:00.000,2015-02-28,2015-02-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,6,2015/11/16 00:00:00.000,2015-06-30,2015-06-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,8,2015/12/14 00:00:00.000,2015-08-31,2015-08-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,756
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,91
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,2,2015/05/12 00:00:00.000,2015-02-28,2015-02-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,321
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,3,2015/08/07 00:00:00.000,2015-03-31,2015-03-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,5
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,6,2015/08/11 00:00:00.000,2015-06-30,2015-06-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,18
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,8,2015/12/10 00:00:00.000,2015-08-31,2015-08-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,105
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,10,2016/04/13 00:00:00.000,2015-10-31,2015-10-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,747
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,27
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,11,2016/04/13 00:00:00.000,2015-11-30,2015-11-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,16
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2015,12,2016/04/13 00:00:00.000,2015-12-31,2015-12-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2016,5,2016/06/16 00:00:00.000,2016-06-16,2016-05-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,94
